wkt,Parcel Type.ID
"POLYGON((-81.40892059045 43.7488912258166, -81.4150223418398 43.7410218909688, -81.4144175282315 43.7407695419673, -81.4182637399288 43.7363363408917, -81.4181404429008 43.7362762025551, -81.419591268052 43.7345711106586, -81.4195525181621 43.7345574093705, -81.4194928377843 43.7345334488417, -81.4194377112457 43.7345157035803, -81.419379481477 43.7344984207786, -81.4193196854307 43.73447772056, -81.4192564879985 43.7344546870086, -81.4191921693354 43.7344151867549, -81.4191478028449 43.7343808241096, -81.4190988318311 43.7343528293955, -81.4190387428523 43.734329333359, -81.4189889303657 43.7343148502292, -81.4189475811301 43.7342978900136, -81.4189147050552 43.734278452969, -81.4188910152866 43.7342610506142, -81.4187989408031 43.7342486892332, -81.4187580506727 43.7342337731731, -81.4187401547084 43.7342076281492, -81.4187134510414 43.7341759318938, -81.4186911232626 43.734151036593, -81.4186881775719 43.7341477503802, -81.4186436242406 43.7341225889761, -81.4185859198547 43.7340905494509, -81.418505756169 43.7340486900439, -81.4184326074366 43.7340143808179, -81.4183701544012 43.7339886380428, -81.4183122549728 43.7339557983767, -81.4182392820008 43.7339315135142, -81.4181822990793 43.7339140119071, -81.4181404437695 43.7339114231407, -81.4180672629019 43.7339211186633, -81.4179993163584 43.7339311386986, -81.4179224887988 43.7339469317319, -81.417826959513 43.7339681525599, -81.4177537633883 43.7339870760796, -81.4176231550892 43.7340308926082, -81.4175600636834 43.7340559752696, -81.4175129043467 43.7340643825005, -81.4174308110091 43.7340982962098, -81.4173389292238 43.7341134190301, -81.4172677444851 43.734121922423, -81.4172179527047 43.7341219996235, -81.4171623260307 43.7341285660454, -81.4170932232206 43.7341408845511, -81.4170430609534 43.734155700213, -81.4169970324724 43.7341710289371, -81.4169432386475 43.7341827139108, -81.4168998671448 43.7341879339035, -81.4168755416836 43.7341914334061, -81.4167857662354 43.7342011537848, -81.4167183945593 43.7341972418729, -81.4166562811764 43.7341752087363, -81.4166027210573 43.7341692552769, -81.4165408992619 43.7341530363343, -81.4164734876913 43.7341420066314, -81.4164203932015 43.7341263287681, -81.416362960051 43.7341093303334, -81.4163061774345 43.7340926358998, -81.4162640822019 43.7340821214343, -81.4162258891199 43.7340642052256, -81.416193432205 43.7340440077882, -81.4161502612757 43.7340244645503, -81.4161099826098 43.7340027338544, -81.4160601362555 43.7339793508612, -81.4160332540418 43.7339631887469, -81.4160090762823 43.7339527570755, -81.4159827258576 43.7339323878632, -81.4159690444058 43.7339210015406, -81.4159464780123 43.7339014065763, -81.4159184132384 43.7338775298729, -81.4158493606371 43.7338241431421, -81.415793495074 43.7337788859958, -81.4157428264533 43.7337473115485, -81.4156849094961 43.7337183088993, -81.4156307199571 43.7337003078903, -81.4155740381669 43.7336818130171, -81.4155280460668 43.7336623395537, -81.4154891002102 43.7336534359319, -81.4154431169811 43.7336425724122, -81.415398945238 43.7336404968868, -81.4153448767818 43.7336331377167, -81.4153054453237 43.7336193782612, -81.4152508408756 43.7336104513967, -81.4151905126703 43.7335948804934, -81.4151505704323 43.7335881574261, -81.4150610214273 43.7335769889553, -81.4148066728803 43.7338976609564, -81.4130094476648 43.7361821663357, -81.410701575442 43.7392189773875, -81.4094775417844 43.7408769199625, -81.4062518539932 43.7450212329958, -81.4046520264556 43.7471150256014, -81.408740614691 43.7488163405713, -81.40892059045 43.7488912258166))",PIN.413260363
"POLYGON((-81.2082221051431 43.8331266005341, -81.208251541717 43.8332209562342, -81.2082902180842 43.8333010300894, -81.2083340689164 43.8334297015077, -81.2083478568351 43.8334463888393, -81.2084424939215 43.833516037041, -81.2084963443862 43.8335770688617, -81.2085771480081 43.8336533728347, -81.2086012812653 43.8336766881141, -81.2086385736117 43.8337127169248, -81.2086645175675 43.8337377821588, -81.2086802857579 43.8337520898661, -81.2086917349487 43.8337641672616, -81.2137520573403 43.8272566548485, -81.2115352582322 43.8263756195154, -81.2093639280362 43.8255125932735, -81.2087516999664 43.8262898624998, -81.2056181859485 43.8303609608946, -81.205644247299 43.8303922297838, -81.2056693362741 43.8304552101095, -81.2057068041062 43.8305001632943, -81.2057566761513 43.83053608874, -81.2058189875727 43.830571988809, -81.2058687994351 43.8305899079107, -81.2059434244715 43.8305897734175, -81.2060055500098 43.830571654362, -81.2060676742658 43.8305535352364, -81.2061298902423 43.8305624273434, -81.2062670432181 43.8306612209187, -81.2062919819731 43.830679183581, -81.2062920121121 43.8306881885259, -81.2063294203738 43.8307151307124, -81.2063794200303 43.8307870722282, -81.2064292626198 43.8308139924198, -81.2064666660253 43.8308409353269, -81.2065040391553 43.8308588759697, -81.2065414778195 43.8308948230343, -81.2065789769063 43.830948779984, -81.2065916038246 43.8310027808025, -81.2065925338132 43.8312728912977, -81.2066052200996 43.8313448993189, -81.2066054380124 43.831407926977, -81.2066305335311 43.8314709072991, -81.2066555939437 43.8315248825315, -81.2067179068581 43.8315607866066, -81.2067677501384 43.8315877102607, -81.2068300330162 43.8316146084162, -81.206904659454 43.8316144732327, -81.2069792556382 43.8316053330386, -81.2070539110873 43.8316142026718, -81.2071161891722 43.8316411005234, -81.2071536287778 43.8316770474093, -81.2072035040496 43.8317129731555, -81.20735288236 43.8317487185396, -81.2073842641561 43.8317600056395, -81.2074276001465 43.831775594264, -81.2074898835649 43.8318024920317, -81.2075522279251 43.8318473960893, -81.2076021327308 43.8318923265805, -81.2076520744194 43.8319462576867, -81.2077144494527 43.8320001666187, -81.2077643851458 43.8320540975128, -81.2078752810553 43.8322291640026, -81.2078900884082 43.8322611304023, -81.207910993088 43.8323426152226, -81.2079632182969 43.8324233833881, -81.2079976087549 43.8324765689836, -81.2080367332557 43.8325646586011, -81.2080729687623 43.832646242261, -81.208074177692 43.8327024589335, -81.2081416574284 43.832863548794, -81.2081554300745 43.8329434555603, -81.208159233154 43.8329655148228, -81.2081781608277 43.8330479505976, -81.2082221051431 43.8331266005341))",PIN.413350112
"POLYGON((-81.2104616471895 43.7572985674065, -81.2135440629397 43.7533473091422, -81.2092111635346 43.7515548156665, -81.2060960227069 43.7555048109734, -81.2104616471895 43.7572985674065))",PIN.413460045
"POLYGON((-81.1940032760548 43.7452612775568, -81.1917703427557 43.7443369316164, -81.186253144018 43.7513445296873, -81.1855445089693 43.7522465784122, -81.1878771470532 43.7532146719826, -81.1899007614735 43.7540285904814, -81.1920685779935 43.7549004440467, -81.1931629253517 43.7553638672314, -81.1942572849234 43.7558272826296, -81.1948392051427 43.7550758334393, -81.2004622255571 43.7479346170773, -81.1960941007799 43.74612672931, -81.1944832427947 43.7454599528955, -81.1940032760548 43.7452612775568))",PIN.413460057
"POLYGON((-81.1477144149202 43.80024848049, -81.1455618462704 43.7993754969617, -81.1434877347717 43.7985342688989, -81.1411845930007 43.7976000825489, -81.1368774776327 43.8031596192363, -81.1365551985965 43.803574182029, -81.1350216853666 43.8055253458054, -81.137139619441 43.8063880145467, -81.1371721985125 43.8063460611491, -81.1378551063327 43.8054666232862, -81.1382614752427 43.8056860558087, -81.1384786946437 43.8061324622475, -81.138038763842 43.8066990066874, -81.1380061852266 43.8067409603788, -81.141290576658 43.8080785653594, -81.1412980912157 43.8080816251183, -81.1415497997159 43.8080600722552, -81.1420484420586 43.8076315519457, -81.1461661462766 43.802335276396, -81.1472381678068 43.8009562420682, -81.1471820379378 43.8009333525272, -81.1477144149202 43.80024848049))",PIN.413470080
"POLYGON((-81.1385376481803 43.7900029796043, -81.1378097505312 43.7909261915625, -81.1377608499481 43.7909882092071, -81.1376660075965 43.7911084934195, -81.1346387615834 43.7949475910869, -81.1310047527528 43.7997346223821, -81.1311032860534 43.7997580967164, -81.1311729218307 43.7997746871661, -81.1319650378323 43.7999634622968, -81.1328154090504 43.8003022915039, -81.1317402493881 43.8017182135435, -81.1301079475531 43.8011773736367, -81.1288687130696 43.8028093006022, -81.1289369443226 43.8030780722935, -81.1306619300198 43.8037808396564, -81.132805838495 43.8046542134039, -81.1350018513726 43.8055487484664, -81.1350216853666 43.8055253458054, -81.1365551985965 43.803574182029, -81.1368774776327 43.8031596192363, -81.1411845930007 43.7976000825489, -81.1388671198577 43.7966600000473, -81.1367975741475 43.7958204236537, -81.1380873647567 43.7941467371566, -81.1386901922505 43.7933644411311, -81.1387493527361 43.7932876665693, -81.138809685766 43.7932093732592, -81.1401939860943 43.7913965613583, -81.1417023031933 43.7894479461385, -81.1429251218244 43.787868069311, -81.1407701548265 43.7869923912401, -81.1395868010545 43.7885882203602, -81.1385376481803 43.7900029796043))",PIN.413470084
"POLYGON((-81.1376660075965 43.7911084934195, -81.1377608499481 43.7909882092071, -81.1378097505312 43.7909261915625, -81.1356582849037 43.790051856829, -81.1325306888204 43.7939177816162, -81.1324305674332 43.7940484676735, -81.1263264736922 43.8020144786586, -81.128325946778 43.8028291403984, -81.1286671968114 43.802719967014, -81.1298978942876 43.8010992848435, -81.1309504178254 43.7997129853581, -81.1293724413126 43.7990839547304, -81.1297341078694 43.7986076438981, -81.1308725481004 43.799061373314, -81.1309105550039 43.7990765142712, -81.1309485561053 43.7990916478564, -81.1313664802356 43.7992581625134, -81.1346387615834 43.7949475910869, -81.1376660075965 43.7911084934195))",PIN.413470086
"POLYGON((-81.1285348687058 43.7500516695869, -81.133039592056 43.7442527408863, -81.1313606940633 43.7435673101736, -81.1316615964501 43.74317991569, -81.1333404908328 43.7438653493569, -81.1346796216203 43.7421412067033, -81.1302742612439 43.7403474823748, -81.1259431610606 43.738583732579, -81.1215432086527 43.7367916991844, -81.121510222268 43.7367782631641, -81.121325494906 43.736703020074, -81.1194128530531 43.7359239327861, -81.1188972528747 43.7365726080565, -81.1166611792531 43.7356617037567, -81.1150433599279 43.7377713457411, -81.1141057315783 43.7390141967744, -81.112047547524 43.7417080873507, -81.111040961988 43.7429644829331, -81.1154065835608 43.7447480659431, -81.1189488152578 43.7461734442997, -81.1197709976472 43.7465132410781, -81.1219323486299 43.7474064514566, -81.1240998006478 43.7482748837031, -81.1285348687058 43.7500516695869))",PIN.413490119
"POLYGON((-81.129152388966 43.7607812536594, -81.130061183944 43.7595836786945, -81.1297642216798 43.7594624826689, -81.1302660542754 43.7588011677955, -81.1305630090491 43.7589223630264, -81.1307753272498 43.7586425710127, -81.131109764699 43.7582009971731, -81.1321378538603 43.7568582308418, -81.1330174226097 43.7557767411372, -81.1337978430042 43.754812410943, -81.1351851585135 43.7530820274243, -81.1353896682158 43.7528531386857, -81.1331679973032 43.7519513524236, -81.1318152546963 43.7514022267805, -81.1287525838579 43.7501405531068, -81.1258894763144 43.75382556631, -81.1225716691156 43.7580951543571, -81.1269587592356 43.7598859351947, -81.129152388966 43.7607812536594))",PIN.413500014
"POLYGON((-81.1549026347266 43.7500946640452, -81.1553606397563 43.7495088456599, -81.1560662604822 43.7486074943837, -81.1582571887528 43.74577725038, -81.1592103988832 43.744605417373, -81.1598169399911 43.7438482384366, -81.161116514451 43.742189692182, -81.1632666807738 43.7430177521939, -81.1694454650241 43.7350897870695, -81.1650787191016 43.7333113963178, -81.1628987504569 43.7324234919865, -81.1607871211617 43.7351580844854, -81.1566825439559 43.7403587914108, -81.1588766667023 43.741264836324, -81.1576037620239 43.7428968938338, -81.156737340741 43.744014571261, -81.1527043677819 43.7492079018786, -81.1549026347266 43.7500946640452))",PIN.413500034
"POLYGON((-81.1809767743398 43.7504043679239, -81.1811049068376 43.7503777052957, -81.1832130375368 43.7512323751041, -81.1839717106403 43.751555297805, -81.1847677132385 43.7518961625899, -81.1853394535957 43.752141603692, -81.191553392882 43.7442471028434, -81.1871984023465 43.7424436297994, -81.186121299627 43.7438084454407, -81.182038673158 43.7490012776232, -81.1810223002388 43.7503442162819, -81.1809767743398 43.7504043679239))",PIN.413500040
"POLYGON((-81.1810223002388 43.7503442162819, -81.182038673158 43.7490012776232, -81.186121299627 43.7438084454407, -81.1871984023465 43.7424436297994, -81.185969111361 43.7419345141852, -81.1853849798479 43.7426571379477, -81.1848082735091 43.7434439936259, -81.1841909313756 43.7431891911678, -81.1847385136492 43.742442087631, -81.1853406009025 43.7416741983144, -81.1828582551886 43.7406460325774, -81.1773025092338 43.7476761390963, -81.1766665637108 43.7485316213724, -81.1783131680253 43.7492232430369, -81.1787732624418 43.7494026013398, -81.1809123252353 43.7502996310723, -81.1810223002388 43.7503442162819))",PIN.413500041
"POLYGON((-81.1566825439559 43.7403587914108, -81.1607871211617 43.7351580844854, -81.1628987504569 43.7324234919865, -81.1606778935038 43.7315188672478, -81.1602201574861 43.7321155555012, -81.1560371298366 43.737451664697, -81.1544884888937 43.7394527057111, -81.1566825439559 43.7403587914108))",PIN.413500046
"POLYGON((-81.1353896682158 43.7528531386857, -81.1376023269558 43.7537512058391, -81.1380175430915 43.7532137022597, -81.1388471362477 43.7520782038175, -81.1401103959377 43.7505009755109, -81.1413239101823 43.7489237956274, -81.1424631133226 43.7474637446145, -81.1437512094815 43.7458028580137, -81.1424706261509 43.7452860883603, -81.1416359134833 43.7463608263045, -81.1406445714421 43.7459615677684, -81.1411106153179 43.7453654305179, -81.1414788528883 43.7448858519176, -81.1393582487251 43.7440300101785, -81.1348976872557 43.7422296079596, -81.1287525838579 43.7501405531068, -81.1318152546963 43.7514022267805, -81.1331679973032 43.7519513524236, -81.1353896682158 43.7528531386857))",PIN.413500055
"POLYGON((-81.1612185356885 43.7569919969494, -81.1605500138361 43.7578393034724, -81.1596091348779 43.7590471445738, -81.1595348647761 43.7591462936207, -81.1574674467473 43.7618483351036, -81.1596125626311 43.7627229845613, -81.1615591555914 43.7635193477151, -81.1618078953677 43.7636180378853, -81.1633556435926 43.7617160160928, -81.1646925552322 43.7599763436012, -81.1647421202708 43.7599312514188, -81.1653734616304 43.7591289934571, -81.1669332024022 43.7571548684222, -81.168070535577 43.7557234487761, -81.1658767731701 43.7548167906252, -81.1652004911423 43.7545372762444, -81.1640773047658 43.7559741246031, -81.1632584382142 43.7556357755306, -81.1643817018812 43.7541988530129, -81.1636724452788 43.7539056943518, -81.1625555694576 43.7553153741985, -81.1612185356885 43.7569919969494))",PIN.413500058
"POLYGON((-81.1752652549689 43.653050128944, -81.1815024614341 43.6451650400733, -81.1814488795142 43.6451434342839, -81.1771671241901 43.6434166522214, -81.1727555636422 43.6416372493755, -81.1720816635253 43.642481420254, -81.1715628488758 43.6431575052286, -81.1709328432966 43.643977822233, -81.1703892065777 43.6446539380466, -81.1665371965479 43.6494515316392, -81.1709810935462 43.6512838976155, -81.1752652549689 43.653050128944))",PIN.413580006
"POLYGON((-81.1665371965479 43.6494515316392, -81.1703892065777 43.6446539380466, -81.1709328432966 43.643977822233, -81.1715628488758 43.6431575052286, -81.1720816635253 43.642481420254, -81.1727555636422 43.6416372493755, -81.1684154324405 43.6398863961105, -81.1676383944803 43.6408312586645, -81.1671689889428 43.6414532262282, -81.1640302957354 43.6453025163084, -81.1633136155242 43.6462129533833, -81.1627946211198 43.6468709936834, -81.1621709330722 43.6476508992286, -81.1665371965479 43.6494515316392))",PIN.413580007
"POLYGON((-81.2092357864894 43.7478832747788, -81.2114860611932 43.7449888740556, -81.2122850123459 43.7439467449457, -81.2133056552885 43.7426381216427, -81.2111827837123 43.7417519302797, -81.2067933650697 43.7399152928872, -81.2067492349273 43.739973346884, -81.2005963138393 43.7477815452137, -81.2050169259369 43.7496108751652, -81.2071349520688 43.7504872518003, -81.2092357864894 43.7478832747788))",PIN.413510003
"POLYGON((-81.182946029117 43.7404737818082, -81.1846267944266 43.7384355219378, -81.1852947078202 43.7375700658604, -81.1860986629175 43.7365333047151, -81.1879786365828 43.7341261799932, -81.1891459873409 43.7326407019569, -81.191391189783 43.7297833987706, -81.1883019399179 43.728330975278, -81.1871252775039 43.7277802440028, -81.1847904510363 43.7308489305644, -81.1837508133907 43.7322152181785, -81.1836394436495 43.7323414520296, -81.179891410871 43.7371104882401, -81.1786469150123 43.7386929085716, -81.182946029117 43.7404737818082))",PIN.413510008
